"AddressID";"Customer_CustomerID";"Postcode";"ValidUntilDate";"IsCurrentAddress";"version";"date_from";"date_to"
1020;1006;"812";"";1;1;"1900-01-01";"2200-01-01"
1021;1007;"812";"";1;1;"1900-01-01";"2200-01-01"
1022;1008;"802";"";1;1;"1900-01-01";"2200-01-01"
1023;1009;"810";"";1;1;"1900-01-01";"2200-01-01"
1024;1010;"812";"";1;1;"1900-01-01";"2200-01-01"
1025;1011;"815";"";1;1;"1900-01-01";"2200-01-01"
1026;1012;"812";"";1;1;"1900-01-01";"2200-01-01"
1027;1013;"810";"";1;1;"1900-01-01";"2200-01-01"
1028;1014;"812";"";1;1;"1900-01-01";"2200-01-01"
1029;1015;"810";"";1;1;"1900-01-01";"2200-01-01"
1030;1016;"812";"";1;1;"1900-01-01";"2200-01-01"
1031;1017;"810";"";1;1;"1900-01-01";"2200-01-01"
1032;1018;"839";"";1;1;"1900-01-01";"2200-01-01"
1033;1019;"810";"";1;1;"1900-01-01";"2200-01-01"
1034;1020;"810";"";1;1;"1900-01-01";"2200-01-01"
1035;1021;"812";"";1;1;"1900-01-01";"2200-01-01"
1036;1022;"812";"";1;1;"1900-01-01";"2200-01-01"
1037;1023;"835";"";1;1;"1900-01-01";"2200-01-01"
1038;1024;"810";"";1;1;"1900-01-01";"2200-01-01"
1039;1025;"802";"";1;1;"1900-01-01";"2200-01-01"
1040;1026;"810";"";1;1;"1900-01-01";"2200-01-01"
1041;1027;"841";"";1;1;"1900-01-01";"2200-01-01"
1042;1028;"812";"";1;1;"1900-01-01";"2200-01-01"
1043;1029;"812";"";1;1;"1900-01-01";"2200-01-01"
1044;1030;"810";"";1;1;"1900-01-01";"2200-01-01"
1045;1031;"810";"";1;1;"1900-01-01";"2200-01-01"
1046;1032;"812";"";1;1;"1900-01-01";"2200-01-01"
1047;1033;"810";"";1;1;"1900-01-01";"2200-01-01"
1048;1034;"810";"";1;1;"1900-01-01";"2200-01-01"
1049;1035;"812";"";1;1;"1900-01-01";"2200-01-01"
1050;1036;"812";"";1;1;"1900-01-01";"2200-01-01"
1051;1037;"810";"";1;1;"1900-01-01";"2200-01-01"
1052;1038;"839";"";1;1;"1900-01-01";"2200-01-01"
1053;1039;"810";"";1;1;"1900-01-01";"2200-01-01"
1054;1040;"802";"";1;1;"1900-01-01";"2200-01-01"
1055;1041;"812";"";1;1;"1900-01-01";"2200-01-01"
1056;1042;"812";"";1;1;"1900-01-01";"2200-01-01"
1057;1043;"810";"";1;1;"1900-01-01";"2200-01-01"
1058;1044;"810";"";1;1;"1900-01-01";"2200-01-01"
1059;1045;"810";"";1;1;"1900-01-01";"2200-01-01"
1060;1046;"812";"";1;1;"1900-01-01";"2200-01-01"
1061;1047;"810";"";1;1;"1900-01-01";"2200-01-01"
1062;1048;"812";"";1;1;"1900-01-01";"2200-01-01"
1063;1049;"815";"";1;1;"1900-01-01";"2200-01-01"
1064;1050;"810";"";1;1;"1900-01-01";"2200-01-01"
1065;1051;"810";"";1;1;"1900-01-01";"2200-01-01"
1066;1052;"810";"";1;1;"1900-01-01";"2200-01-01"
1067;1053;"810";"";1;1;"1900-01-01";"2200-01-01"
1068;1054;"810";"";1;1;"1900-01-01";"2200-01-01"
1069;1055;"812";"";1;1;"1900-01-01";"2200-01-01"
1070;1056;"810";"";1;1;"1900-01-01";"2200-01-01"
1071;1057;"812";"";1;1;"1900-01-01";"2200-01-01"
1072;1058;"810";"";1;1;"1900-01-01";"2200-01-01"
1073;1059;"810";"";1;1;"1900-01-01";"2200-01-01"
1074;1060;"815";"";1;1;"1900-01-01";"2200-01-01"
1075;1061;"815";"";1;1;"1900-01-01";"2200-01-01"
1076;1062;"810";"";1;1;"1900-01-01";"2200-01-01"
1077;1063;"812";"";1;1;"1900-01-01";"2200-01-01"
1078;1064;"802";"";1;1;"1900-01-01";"2200-01-01"
1079;1065;"835";"";1;1;"1900-01-01";"2200-01-01"
1080;1066;"810";"";1;1;"1900-01-01";"2200-01-01"
1081;1067;"810";"";1;1;"1900-01-01";"2200-01-01"
1082;1068;"810";"";1;1;"1900-01-01";"2200-01-01"
1083;1069;"815";"";1;1;"1900-01-01";"2200-01-01"
1084;1070;"802";"";1;1;"1900-01-01";"2200-01-01"
1085;1071;"812";"";1;1;"1900-01-01";"2200-01-01"
1086;1072;"810";"";1;1;"1900-01-01";"2200-01-01"
1087;1073;"810";"";1;1;"1900-01-01";"2200-01-01"
1088;1074;"812";"";1;1;"1900-01-01";"2200-01-01"
1089;1075;"812";"";1;1;"1900-01-01";"2200-01-01"
1090;1076;"812";"";1;1;"1900-01-01";"2200-01-01"
1091;1077;"812";"";1;1;"1900-01-01";"2200-01-01"
1092;1078;"810";"";1;1;"1900-01-01";"2200-01-01"
1093;1079;"810";"";1;1;"1900-01-01";"2200-01-01"
1094;1080;"810";"";1;1;"1900-01-01";"2200-01-01"
1095;1081;"815";"";1;1;"1900-01-01";"2200-01-01"
1096;1082;"810";"";1;1;"1900-01-01";"2200-01-01"
1097;1083;"810";"";1;1;"1900-01-01";"2200-01-01"
1098;1084;"810";"";1;1;"1900-01-01";"2200-01-01"
1099;1085;"812";"";1;1;"1900-01-01";"2200-01-01"
1100;1086;"839";"";1;1;"1900-01-01";"2200-01-01"
1101;1087;"810";"";1;1;"1900-01-01";"2200-01-01"
1102;1088;"810";"";1;1;"1900-01-01";"2200-01-01"
1103;1089;"800";"";1;1;"1900-01-01";"2200-01-01"
1104;1090;"841";"";1;1;"1900-01-01";"2200-01-01"
1105;1091;"810";"";1;1;"1900-01-01";"2200-01-01"
1106;1092;"810";"";1;1;"1900-01-01";"2200-01-01"
1107;1093;"812";"";1;1;"1900-01-01";"2200-01-01"
1108;1094;"812";"";1;1;"1900-01-01";"2200-01-01"
1109;1095;"810";"";1;1;"1900-01-01";"2200-01-01"
1110;1096;"810";"";1;1;"1900-01-01";"2200-01-01"
1111;1097;"810";"";1;1;"1900-01-01";"2200-01-01"
1112;1098;"815";"";1;1;"1900-01-01";"2200-01-01"
1113;1099;"815";"";1;1;"1900-01-01";"2200-01-01"
1114;1100;"810";"";1;1;"1900-01-01";"2200-01-01"
1115;1101;"812";"";1;1;"1900-01-01";"2200-01-01"
1116;1102;"810";"";1;1;"1900-01-01";"2200-01-01"
1117;1103;"802";"";1;1;"1900-01-01";"2200-01-01"
1118;1104;"810";"";1;1;"1900-01-01";"2200-01-01"
1119;1105;"810";"";1;1;"1900-01-01";"2200-01-01"
1120;1106;"810";"";1;1;"1900-01-01";"2200-01-01"
1121;1107;"812";"";1;1;"1900-01-01";"2200-01-01"
1122;1108;"812";"";1;1;"1900-01-01";"2200-01-01"
1123;1109;"810";"";1;1;"1900-01-01";"2200-01-01"
1124;1110;"810";"";1;1;"1900-01-01";"2200-01-01"
1125;1111;"841";"";1;1;"1900-01-01";"2200-01-01"
1126;1112;"810";"";1;1;"1900-01-01";"2200-01-01"
1127;1113;"810";"";1;1;"1900-01-01";"2200-01-01"
1128;1114;"802";"";1;1;"1900-01-01";"2200-01-01"
1129;1115;"810";"";1;1;"1900-01-01";"2200-01-01"
1130;1116;"815";"";1;1;"1900-01-01";"2200-01-01"
1131;1117;"815";"";1;1;"1900-01-01";"2200-01-01"
1132;1118;"802";"";1;1;"1900-01-01";"2200-01-01"
1133;1119;"815";"";1;1;"1900-01-01";"2200-01-01"
1134;1120;"810";"";1;1;"1900-01-01";"2200-01-01"
1135;1121;"815";"";1;1;"1900-01-01";"2200-01-01"
1136;1122;"810";"";1;1;"1900-01-01";"2200-01-01"
1137;1123;"812";"";1;1;"1900-01-01";"2200-01-01"
1138;1124;"812";"";1;1;"1900-01-01";"2200-01-01"
1139;1125;"815";"";1;1;"1900-01-01";"2200-01-01"
1140;1126;"812";"";1;1;"1900-01-01";"2200-01-01"
1141;1127;"810";"";1;1;"1900-01-01";"2200-01-01"
1142;1128;"810";"";1;1;"1900-01-01";"2200-01-01"
1143;1129;"810";"";1;1;"1900-01-01";"2200-01-01"
1144;1130;"835";"";1;1;"1900-01-01";"2200-01-01"
1145;1131;"810";"";1;1;"1900-01-01";"2200-01-01"
1146;1132;"810";"";1;1;"1900-01-01";"2200-01-01"
1147;1133;"810";"";1;1;"1900-01-01";"2200-01-01"
1148;1134;"812";"";1;1;"1900-01-01";"2200-01-01"
1149;1135;"810";"";1;1;"1900-01-01";"2200-01-01"
1150;1136;"810";"";1;1;"1900-01-01";"2200-01-01"
1151;1137;"810";"";1;1;"1900-01-01";"2200-01-01"
1152;1138;"835";"";1;1;"1900-01-01";"2200-01-01"
1153;1139;"810";"";1;1;"1900-01-01";"2200-01-01"
1154;1140;"812";"";1;1;"1900-01-01";"2200-01-01"
1155;1141;"841";"";1;1;"1900-01-01";"2200-01-01"
1156;1142;"800";"";1;1;"1900-01-01";"2200-01-01"
1157;1143;"810";"";1;1;"1900-01-01";"2200-01-01"
1158;1144;"815";"";1;1;"1900-01-01";"2200-01-01"
1159;1145;"812";"";1;1;"1900-01-01";"2200-01-01"
1160;1146;"812";"";1;1;"1900-01-01";"2200-01-01"
1161;1147;"810";"";1;1;"1900-01-01";"2200-01-01"
1162;1148;"810";"";1;1;"1900-01-01";"2200-01-01"
1163;1149;"810";"";1;1;"1900-01-01";"2200-01-01"
1164;1150;"800";"";1;1;"1900-01-01";"2200-01-01"
1165;1151;"841";"";1;1;"1900-01-01";"2200-01-01"
1166;1152;"810";"";1;1;"1900-01-01";"2200-01-01"
1167;1153;"812";"";1;1;"1900-01-01";"2200-01-01"
1168;1154;"800";"";1;1;"1900-01-01";"2200-01-01"
1169;1155;"800";"";1;1;"1900-01-01";"2200-01-01"
1170;1156;"841";"";1;1;"1900-01-01";"2200-01-01"
1171;1157;"812";"";1;1;"1900-01-01";"2200-01-01"
1172;1158;"841";"";1;1;"1900-01-01";"2200-01-01"
1173;1159;"810";"";1;1;"1900-01-01";"2200-01-01"
1174;1160;"810";"";1;1;"1900-01-01";"2200-01-01"
1175;1161;"815";"";1;1;"1900-01-01";"2200-01-01"
1176;1162;"812";"";1;1;"1900-01-01";"2200-01-01"
1177;1163;"810";"";1;1;"1900-01-01";"2200-01-01"
1178;1164;"810";"";1;1;"1900-01-01";"2200-01-01"
1179;1165;"812";"";1;1;"1900-01-01";"2200-01-01"
1180;1166;"810";"";1;1;"1900-01-01";"2200-01-01"
1181;1167;"812";"";1;1;"1900-01-01";"2200-01-01"
1182;1168;"800";"";1;1;"1900-01-01";"2200-01-01"
1183;1169;"810";"";1;1;"1900-01-01";"2200-01-01"
1184;1170;"835";"";1;1;"1900-01-01";"2200-01-01"
1185;1171;"810";"";1;1;"1900-01-01";"2200-01-01"
1186;1172;"812";"";1;1;"1900-01-01";"2200-01-01"
1187;1173;"810";"";1;1;"1900-01-01";"2200-01-01"
1188;1174;"835";"";1;1;"1900-01-01";"2200-01-01"
1189;1175;"815";"";1;1;"1900-01-01";"2200-01-01"
1190;1176;"810";"";1;1;"1900-01-01";"2200-01-01"
1191;1177;"810";"";1;1;"1900-01-01";"2200-01-01"
1192;1178;"810";"";1;1;"1900-01-01";"2200-01-01"
1193;1179;"800";"";1;1;"1900-01-01";"2200-01-01"
1194;1180;"810";"";1;1;"1900-01-01";"2200-01-01"
1195;1181;"810";"";1;1;"1900-01-01";"2200-01-01"
1196;1182;"810";"";1;1;"1900-01-01";"2200-01-01"
1197;1183;"812";"";1;1;"1900-01-01";"2200-01-01"
1198;1184;"812";"";1;1;"1900-01-01";"2200-01-01"
1199;1185;"810";"";1;1;"1900-01-01";"2200-01-01"
1200;1186;"810";"";1;1;"1900-01-01";"2200-01-01"
1201;1187;"839";"";1;1;"1900-01-01";"2200-01-01"
1202;1188;"800";"";1;1;"1900-01-01";"2200-01-01"
1203;1189;"4053";"";1;1;"1900-01-01";"2200-01-01"
1204;1190;"4010";"";1;1;"1900-01-01";"2200-01-01"
1205;1191;"4117";"";1;1;"1900-01-01";"2200-01-01"
1206;1192;"4058";"";1;1;"1900-01-01";"2200-01-01"
1207;1193;"4130";"";1;1;"1900-01-01";"2200-01-01"
1208;1194;"4080";"";1;1;"1900-01-01";"2200-01-01"
1209;1195;"4066";"";1;1;"1900-01-01";"2200-01-01"
1210;1196;"4155";"";1;1;"1900-01-01";"2200-01-01"
1211;1197;"4108";"";1;1;"1900-01-01";"2200-01-01"
1212;1198;"4089";"";1;1;"1900-01-01";"2200-01-01"
1213;1199;"4002";"";1;1;"1900-01-01";"2200-01-01"
1214;1200;"4076";"";1;1;"1900-01-01";"2200-01-01"
1215;1201;"4047";"";1;1;"1900-01-01";"2200-01-01"
1216;1202;"4114";"";1;1;"1900-01-01";"2200-01-01"
1217;1203;"4028";"";1;1;"1900-01-01";"2200-01-01"
1218;1204;"4044";"";1;1;"1900-01-01";"2200-01-01"
1219;1205;"4071";"";1;1;"1900-01-01";"2200-01-01"
1220;1206;"4063";"";1;1;"1900-01-01";"2200-01-01"
1221;1207;"4026";"";1;1;"1900-01-01";"2200-01-01"
1222;1208;"4141";"";1;1;"1900-01-01";"2200-01-01"
1223;1209;"4118";"";1;1;"1900-01-01";"2200-01-01"
1224;1210;"4036";"";1;1;"1900-01-01";"2200-01-01"
1225;1211;"4058";"";1;1;"1900-01-01";"2200-01-01"
1226;1212;"4073";"";1;1;"1900-01-01";"2200-01-01"
1227;1213;"4121";"";1;1;"1900-01-01";"2200-01-01"
1228;1214;"4044";"";1;1;"1900-01-01";"2200-01-01"
1229;1215;"4011";"";1;1;"1900-01-01";"2200-01-01"
1230;1216;"4013";"";1;1;"1900-01-01";"2200-01-01"
1231;1217;"4068";"2017-05-20";0;1;"1900-01-01";"2019-02-02"
1232;1217;"4020";"";1;2;"2019-02-02";"2200-01-01"
1233;1218;"4114";"";1;1;"1900-01-01";"2200-01-01"
1234;1219;"4114";"";1;1;"1900-01-01";"2200-01-01"
1235;1220;"4063";"";1;1;"1900-01-01";"2200-01-01"
1236;1221;"4007";"";1;1;"1900-01-01";"2200-01-01"
1237;1222;"4073";"";1;1;"1900-01-01";"2200-01-01"
1238;1223;"4137";"";1;1;"1900-01-01";"2200-01-01"
1239;1224;"4086";"";1;1;"1900-01-01";"2200-01-01"
1240;1225;"4056";"";1;1;"1900-01-01";"2200-01-01"
1241;1226;"4027";"";1;1;"1900-01-01";"2200-01-01"
1242;1227;"4036";"";1;1;"1900-01-01";"2200-01-01"
1243;1228;"4121";"";1;1;"1900-01-01";"2200-01-01"
1244;1229;"4031";"";1;1;"1900-01-01";"2200-01-01"
1245;1230;"4014";"";1;1;"1900-01-01";"2200-01-01"
1246;1231;"4047";"";1;1;"1900-01-01";"2200-01-01"
1247;1232;"4100";"";1;1;"1900-01-01";"2200-01-01"
1248;1233;"4138";"";1;1;"1900-01-01";"2200-01-01"
1249;1234;"4063";"";1;1;"1900-01-01";"2200-01-01"
1250;1235;"4130";"";1;1;"1900-01-01";"2200-01-01"
1251;1236;"4063";"";1;1;"1900-01-01";"2200-01-01"
1252;1237;"4062";"";1;1;"1900-01-01";"2200-01-01"
1253;1238;"4062";"";1;1;"1900-01-01";"2200-01-01"
1254;1239;"4137";"";1;1;"1900-01-01";"2200-01-01"
1255;1240;"4029";"";1;1;"1900-01-01";"2200-01-01"
1256;1241;"4106";"";1;1;"1900-01-01";"2200-01-01"
1257;1242;"4014";"";1;1;"1900-01-01";"2200-01-01"
1258;1243;"4105";"";1;1;"1900-01-01";"2200-01-01"
1259;1244;"4021";"";1;1;"1900-01-01";"2200-01-01"
1260;1245;"4107";"";1;1;"1900-01-01";"2200-01-01"
1261;1246;"4004";"";1;1;"1900-01-01";"2200-01-01"
1262;1247;"4129";"";1;1;"1900-01-01";"2200-01-01"
1263;1248;"4069";"";1;1;"1900-01-01";"2200-01-01"
1264;1249;"4019";"";1;1;"1900-01-01";"2200-01-01"
1265;1250;"4088";"";1;1;"1900-01-01";"2200-01-01"
1266;1251;"4076";"";1;1;"1900-01-01";"2200-01-01"
1267;1252;"4135";"";1;1;"1900-01-01";"2200-01-01"
1268;1253;"4112";"";1;1;"1900-01-01";"2200-01-01"
1269;1254;"4075";"";1;1;"1900-01-01";"2200-01-01"
1270;1255;"4066";"";1;1;"1900-01-01";"2200-01-01"
1271;1256;"4143";"";1;1;"1900-01-01";"2200-01-01"
1272;1257;"4130";"";1;1;"1900-01-01";"2200-01-01"
1273;1258;"4035";"";1;1;"1900-01-01";"2200-01-01"
1274;1259;"4007";"";1;1;"1900-01-01";"2200-01-01"
1275;1260;"4106";"";1;1;"1900-01-01";"2200-01-01"
1276;1261;"4142";"";1;1;"1900-01-01";"2200-01-01"
1277;1262;"4016";"";1;1;"1900-01-01";"2200-01-01"
1278;1263;"4038";"";1;1;"1900-01-01";"2200-01-01"
1279;1264;"4107";"";1;1;"1900-01-01";"2200-01-01"
1280;1265;"4083";"";1;1;"1900-01-01";"2200-01-01"
1281;1266;"4010";"";1;1;"1900-01-01";"2200-01-01"
1282;1267;"4029";"";1;1;"1900-01-01";"2200-01-01"
1283;1268;"4133";"";1;1;"1900-01-01";"2200-01-01"
1284;1269;"4034";"";1;1;"1900-01-01";"2200-01-01"
1285;1270;"4083";"";1;1;"1900-01-01";"2200-01-01"
1286;1271;"4104";"";1;1;"1900-01-01";"2200-01-01"
1287;1272;"4031";"";1;1;"1900-01-01";"2200-01-01"
1288;1273;"4078";"";1;1;"1900-01-01";"2200-01-01"
1289;1274;"4015";"";1;1;"1900-01-01";"2200-01-01"
1290;1275;"4121";"";1;1;"1900-01-01";"2200-01-01"
1291;1276;"4123";"";1;1;"1900-01-01";"2200-01-01"
1292;1277;"4051";"";1;1;"1900-01-01";"2200-01-01"
1293;1278;"4010";"";1;1;"1900-01-01";"2200-01-01"
1294;1279;"4023";"";1;1;"1900-01-01";"2200-01-01"
1295;1280;"4025";"";1;1;"1900-01-01";"2200-01-01"
1296;1281;"4003";"";1;1;"1900-01-01";"2200-01-01"
1297;1282;"4139";"";1;1;"1900-01-01";"2200-01-01"
1298;1283;"4121";"";1;1;"1900-01-01";"2200-01-01"
1299;1284;"4128";"";1;1;"1900-01-01";"2200-01-01"
1300;1285;"4151";"";1;1;"1900-01-01";"2200-01-01"
1301;1286;"4027";"";1;1;"1900-01-01";"2200-01-01"
1302;1287;"4052";"";1;1;"1900-01-01";"2200-01-01"
1303;1288;"4138";"";1;1;"1900-01-01";"2200-01-01"
1304;1289;"4072";"";1;1;"1900-01-01";"2200-01-01"
1305;1290;"4137";"";1;1;"1900-01-01";"2200-01-01"
1306;1291;"4091";"";1;1;"1900-01-01";"2200-01-01"
1307;1292;"4020";"";1;1;"1900-01-01";"2200-01-01"
1308;1293;"4105";"";1;1;"1900-01-01";"2200-01-01"
1309;1294;"4072";"";1;1;"1900-01-01";"2200-01-01"
1310;1295;"4083";"";1;1;"1900-01-01";"2200-01-01"
1311;1296;"4052";"";1;1;"1900-01-01";"2200-01-01"
1312;1297;"4077";"";1;1;"1900-01-01";"2200-01-01"
1313;1298;"4042";"";1;1;"1900-01-01";"2200-01-01"
1314;1299;"4150";"";1;1;"1900-01-01";"2200-01-01"
1315;1300;"4062";"";1;1;"1900-01-01";"2200-01-01"
1316;1301;"4146";"";1;1;"1900-01-01";"2200-01-01"
1317;1302;"4096";"";1;1;"1900-01-01";"2200-01-01"
1318;1303;"4154";"";1;1;"1900-01-01";"2200-01-01"
1319;1304;"4079";"";1;1;"1900-01-01";"2200-01-01"
1320;1305;"4090";"";1;1;"1900-01-01";"2200-01-01"
1321;1306;"4110";"";1;1;"1900-01-01";"2200-01-01"
1322;1307;"4148";"";1;1;"1900-01-01";"2200-01-01"
1323;1308;"4033";"";1;1;"1900-01-01";"2200-01-01"
1324;1309;"4001";"";1;1;"1900-01-01";"2200-01-01"
1325;1310;"4026";"";1;1;"1900-01-01";"2200-01-01"
1326;1311;"4015";"";1;1;"1900-01-01";"2200-01-01"
1327;1312;"4021";"";1;1;"1900-01-01";"2200-01-01"
1328;1313;"4051";"";1;1;"1900-01-01";"2200-01-01"
1329;1314;"4045";"";1;1;"1900-01-01";"2200-01-01"
1330;1315;"4108";"";1;1;"1900-01-01";"2200-01-01"
1331;1316;"4040";"";1;1;"1900-01-01";"2200-01-01"
1332;1317;"4008";"";1;1;"1900-01-01";"2200-01-01"
1333;1318;"4122";"";1;1;"1900-01-01";"2200-01-01"
1334;1319;"4110";"";1;1;"1900-01-01";"2200-01-01"
1335;1320;"4117";"";1;1;"1900-01-01";"2200-01-01"
1336;1321;"4062";"";1;1;"1900-01-01";"2200-01-01"
1337;1322;"4036";"";1;1;"1900-01-01";"2200-01-01"
1338;1323;"4101";"";1;1;"1900-01-01";"2200-01-01"
1339;1324;"4074";"";1;1;"1900-01-01";"2200-01-01"
1340;1325;"4109";"";1;1;"1900-01-01";"2200-01-01"
1341;1326;"4060";"";1;1;"1900-01-01";"2200-01-01"
1342;1327;"4159";"";1;1;"1900-01-01";"2200-01-01"
1343;1328;"4105";"";1;1;"1900-01-01";"2200-01-01"
1344;1329;"4099";"";1;1;"1900-01-01";"2200-01-01"
1345;1330;"4087";"";1;1;"1900-01-01";"2200-01-01"
1346;1331;"4066";"";1;1;"1900-01-01";"2200-01-01"
1347;1332;"4022";"";1;1;"1900-01-01";"2200-01-01"
1348;1333;"4037";"";1;1;"1900-01-01";"2200-01-01"
1349;1334;"4138";"";1;1;"1900-01-01";"2200-01-01"
1350;1335;"4125";"";1;1;"1900-01-01";"2200-01-01"
1351;1336;"4084";"";1;1;"1900-01-01";"2200-01-01"
1352;1337;"4049";"";1;1;"1900-01-01";"2200-01-01"
1353;1338;"4000";"";1;1;"1900-01-01";"2200-01-01"
1354;1339;"4090";"";1;1;"1900-01-01";"2200-01-01"
1355;1340;"4117";"";1;1;"1900-01-01";"2200-01-01"
1356;1341;"4044";"";1;1;"1900-01-01";"2200-01-01"
1357;1342;"4009";"";1;1;"1900-01-01";"2200-01-01"
1358;1343;"4139";"";1;1;"1900-01-01";"2200-01-01"
1359;1344;"4033";"";1;1;"1900-01-01";"2200-01-01"
1360;1345;"4148";"";1;1;"1900-01-01";"2200-01-01"
1361;1346;"4021";"";1;1;"1900-01-01";"2200-01-01"
1362;1347;"4036";"";1;1;"1900-01-01";"2200-01-01"
1363;1348;"4088";"";1;1;"1900-01-01";"2200-01-01"
1364;1349;"4102";"";1;1;"1900-01-01";"2200-01-01"
1365;1350;"4091";"";1;1;"1900-01-01";"2200-01-01"
1366;1351;"4072";"";1;1;"1900-01-01";"2200-01-01"
1367;1352;"4103";"";1;1;"1900-01-01";"2200-01-01"
1368;1353;"4149";"";1;1;"1900-01-01";"2200-01-01"
1369;1354;"4012";"";1;1;"1900-01-01";"2200-01-01"
1370;1355;"4098";"";1;1;"1900-01-01";"2200-01-01"
1371;1356;"4048";"";1;1;"1900-01-01";"2200-01-01"
1372;1357;"4051";"";1;1;"1900-01-01";"2200-01-01"
1373;1358;"4149";"";1;1;"1900-01-01";"2200-01-01"
1374;1359;"4114";"";1;1;"1900-01-01";"2200-01-01"
1375;1360;"4083";"";1;1;"1900-01-01";"2200-01-01"
1376;1361;"4097";"";1;1;"1900-01-01";"2200-01-01"
1377;1362;"4022";"";1;1;"1900-01-01";"2200-01-01"
1378;1363;"4059";"";1;1;"1900-01-01";"2200-01-01"
1379;1364;"4153";"";1;1;"1900-01-01";"2200-01-01"
1380;1365;"4123";"";1;1;"1900-01-01";"2200-01-01"
1381;1366;"4021";"";1;1;"1900-01-01";"2200-01-01"
1382;1367;"4056";"";1;1;"1900-01-01";"2200-01-01"
1383;1368;"4040";"";1;1;"1900-01-01";"2200-01-01"
1384;1369;"4010";"";1;1;"1900-01-01";"2200-01-01"
1385;1370;"4065";"";1;1;"1900-01-01";"2200-01-01"
1386;1371;"4122";"";1;1;"1900-01-01";"2200-01-01"
1387;1372;"4065";"";1;1;"1900-01-01";"2200-01-01"
1388;1373;"4090";"";1;1;"1900-01-01";"2200-01-01"
1389;1374;"4032";"";1;1;"1900-01-01";"2200-01-01"
1390;1375;"4112";"";1;1;"1900-01-01";"2200-01-01"
1391;1376;"4069";"";1;1;"1900-01-01";"2200-01-01"
1392;1377;"4027";"";1;1;"1900-01-01";"2200-01-01"
1393;1378;"4061";"";1;1;"1900-01-01";"2200-01-01"
1394;1379;"4005";"";1;1;"1900-01-01";"2200-01-01"
1395;1380;"4024";"";1;1;"1900-01-01";"2200-01-01"
1396;1381;"4062";"";1;1;"1900-01-01";"2200-01-01"
1397;1382;"4148";"";1;1;"1900-01-01";"2200-01-01"
1398;1383;"4142";"";1;1;"1900-01-01";"2200-01-01"
1399;1384;"4137";"";1;1;"1900-01-01";"2200-01-01"
1400;1385;"4048";"";1;1;"1900-01-01";"2200-01-01"
1401;1386;"4094";"";1;1;"1900-01-01";"2200-01-01"
1402;1387;"4118";"";1;1;"1900-01-01";"2200-01-01"
1403;1388;"4068";"";1;1;"1900-01-01";"2200-01-01"
1404;1389;"4085";"";1;1;"1900-01-01";"2200-01-01"
1405;1390;"4105";"";1;1;"1900-01-01";"2200-01-01"
1406;1391;"4142";"";1;1;"1900-01-01";"2200-01-01"
1407;1392;"4018";"";1;1;"1900-01-01";"2200-01-01"
1408;1393;"4109";"";1;1;"1900-01-01";"2200-01-01"
1409;1394;"4077";"";1;1;"1900-01-01";"2200-01-01"
1410;1395;"4102";"";1;1;"1900-01-01";"2200-01-01"
1411;1396;"4060";"";1;1;"1900-01-01";"2200-01-01"
1412;1397;"4018";"";1;1;"1900-01-01";"2200-01-01"
1413;1398;"4066";"";1;1;"1900-01-01";"2200-01-01"
1414;1399;"4091";"";1;1;"1900-01-01";"2200-01-01"
1415;1400;"4052";"";1;1;"1900-01-01";"2200-01-01"
1416;1401;"4144";"";1;1;"1900-01-01";"2200-01-01"
1417;1402;"4115";"";1;1;"1900-01-01";"2200-01-01"
1418;1403;"4118";"";1;1;"1900-01-01";"2200-01-01"
1419;1404;"4029";"2018-03-02";0;1;"1900-01-01";"2019-02-02"
1420;1404;"4139";"";1;2;"2019-02-02";"2200-01-01"
1421;1405;"4063";"";1;1;"1900-01-01";"2200-01-01"
1422;1406;"4013";"";1;1;"1900-01-01";"2200-01-01"
1423;1407;"4080";"";1;1;"1900-01-01";"2200-01-01"
1424;1408;"4121";"";1;1;"1900-01-01";"2200-01-01"
1425;1409;"4155";"";1;1;"1900-01-01";"2200-01-01"
1426;1410;"4004";"";1;1;"1900-01-01";"2200-01-01"
1427;1411;"4155";"";1;1;"1900-01-01";"2200-01-01"
1428;1412;"4144";"";1;1;"1900-01-01";"2200-01-01"
1429;1413;"4118";"";1;1;"1900-01-01";"2200-01-01"
1430;1414;"4027";"";1;1;"1900-01-01";"2200-01-01"
1431;1415;"4004";"";1;1;"1900-01-01";"2200-01-01"
1432;1416;"4043";"";1;1;"1900-01-01";"2200-01-01"
1433;1417;"4148";"";1;1;"1900-01-01";"2200-01-01"
1434;1418;"4153";"";1;1;"1900-01-01";"2200-01-01"
1435;1419;"4108";"";1;1;"1900-01-01";"2200-01-01"
1436;1420;"4012";"";1;1;"1900-01-01";"2200-01-01"
1437;1421;"4134";"";1;1;"1900-01-01";"2200-01-01"
1438;1422;"4071";"";1;1;"1900-01-01";"2200-01-01"
1439;1423;"4096";"";1;1;"1900-01-01";"2200-01-01"
1440;1424;"4074";"";1;1;"1900-01-01";"2200-01-01"
1441;1425;"4128";"";1;1;"1900-01-01";"2200-01-01"
1442;1426;"4046";"";1;1;"1900-01-01";"2200-01-01"
1443;1427;"4024";"";1;1;"1900-01-01";"2200-01-01"
1444;1428;"4006";"";1;1;"1900-01-01";"2200-01-01"
1445;1429;"4013";"";1;1;"1900-01-01";"2200-01-01"
1446;1430;"4102";"";1;1;"1900-01-01";"2200-01-01"
